#depth	ice_age	sigma_ice_age	air_age	sigma_air_age	sigma_delta_age	deporate	sigma_deporate	thinning	sigma_thinning	LID	sigma_LID	delta_depth	sigma_delta_depth	deporate_model	sigma_deporate_model	thinning_model	sigma_thinning_model	LID_model	sigma_LID_model	icelayerthick	sigma_icelayerthick	airlayerthick	sigma_airlayerthick
6.810000000000000000e+02	4.749980131172434631e+04	3.862663871168763308e+02	4.302590601863085612e+04	1.840234714162600540e+03	1.856810206749880308e+03	1.397287803651909438e-02	4.050294417484744114e-03	9.740817527157998867e-01	6.445380079692419883e-02	8.418840146106610689e+01	3.058434965167418085e+01	5.584659648660317544e+01	2.016101045665988778e+01	1.324800000000081468e-02	3.457719099377029592e-01	9.761400000000000077e-01	8.617630026960285128e-02	8.418840146106610689e+01	3.899351885241451043e-01	1.361072552829662406e-02	3.933763178800058803e-03	7.889489717424343421e-03	2.024010999999866466e-03
6.820000000000000000e+02	4.757327278081840632e+04	3.932685867250588672e+02	4.315265692848899926e+04	1.893806267198044679e+03	1.910776711879156665e+03	1.409610655025388994e-02	4.203368311816788397e-03	9.750511101136728476e-01	6.535536447346475264e-02	8.346701797200819328e+01	3.101052587077762368e+01	5.542298962131837925e+01	2.043463753723897014e+01	1.334600000000030207e-02	3.502597705523582405e-01	9.764800000000000146e-01	8.628749065164319221e-02	8.346701797200819328e+01	3.881882584746538245e-01	1.374442434010567093e-02	4.085660351972645113e-03	7.777027563232166360e-03	2.041512000000216074e-03
6.830000000000000000e+02	4.764602955660290172e+04	3.999536418662539745e+02	4.328124075976249878e+04	2.043778464454429468e+03	2.060373024489871113e+03	1.426072232441568700e-02	4.519019246678143177e-03	9.760213138386959475e-01	6.629298784347428808e-02	8.274434356924220424e+01	3.350605744666021479e+01	5.499913834036215121e+01	2.204040144976114490e+01	1.348300000000079990e-02	3.547068291962438558e-01	9.768200000000000216e-01	8.639868103368351926e-02	8.274434356924220424e+01	3.864547599707298664e-01	1.391876893936502130e-02	4.397084159131260141e-03	7.876690625966322606e-03	2.071222999999814459e-03
6.840000000000000000e+02	4.771787499094816303e+04	4.064771107564274644e+02	4.340819763130743377e+04	1.968200783466404573e+03	1.986426842200900182e+03	1.372120107678071084e-02	4.669917880966157654e-03	9.770023628645284619e-01	6.726612504696188877e-02	8.204780399520539902e+01	3.245336884371459973e+01	5.459282880660282444e+01	2.136292967570982171e+01	1.295499999999982776e-02	3.591225736594124696e-01	9.771699999999999831e-01	8.650987141572386019e-02	8.204780399520539902e+01	3.847394726918801910e-01	1.340564587335406690e-02	4.549207595689613512e-03	7.821620251322445108e-03	2.046396000000031464e-03
6.850000000000000000e+02	4.779247042703883926e+04	4.134354417403594653e+02	4.353604837934533862e+04	1.877635409385417233e+03	1.897887606351728436e+03	1.381566398347119917e-02	4.391685001997143109e-03	9.779742677770091319e-01	6.827219188713590237e-02	8.132178943581729413e+01	3.105195137443483588e+01	5.416794480652458788e+01	2.046075341644805334e+01	1.303200000000082071e-02	3.623899688968328370e-01	9.775099999999999900e-01	8.662106179776420112e-02	8.132178943581729413e+01	3.830090411332552347e-01	1.351136386808844334e-02	4.279879984532522670e-03	7.790184717454746999e-03	2.059827000000245649e-03
6.860000000000000000e+02	4.786648220037001738e+04	4.202587097582160141e+02	4.366441504024869209e+04	1.856268465255497404e+03	1.878218553166396532e+03	1.401203074504673782e-02	4.299884392329213732e-03	9.789470210900219627e-01	6.931067109854874286e-02	8.053582194987849618e+01	3.199387594649603628e+01	5.370455936480232140e+01	2.106735362254709187e+01	1.320499999999924512e-02	3.656252195161299179e-01	9.778499999999999970e-01	8.673225217980454205e-02	8.053582194987849618e+01	3.813294575826852717e-01	1.371703575728530460e-02	4.192865273213428924e-03	7.536317447472179812e-03	2.092793999999720527e-03
6.870000000000000000e+02	4.793938424842867971e+04	4.266983543132871546e+02	4.379710584142180596e+04	2.156306336194938922e+03	2.175570993575227021e+03	1.370855848022488679e-02	4.226206036007800620e-03	9.799206234943794724e-01	7.038039240771674920e-02	7.968473561087550650e+01	3.470028829253487856e+01	5.319930100065244005e+01	2.281397767412130761e+01	1.290700000000022385e-02	3.688750992355567249e-01	9.781900000000000039e-01	8.684344256184488298e-02	7.968473561087550650e+01	3.796724547638364866e-01	1.343329917315113330e-02	4.124719781050293667e-03	6.880832351395808205e-03	2.216522000000242278e-03
6.880000000000000000e+02	4.801382612507493468e+04	4.329389589076661196e+02	4.394243709626587224e+04	2.046005146053994849e+03	2.066853710588456579e+03	1.339310764257123192e-02	4.319350852987105874e-03	9.808950756814326377e-01	7.148021454655417717e-02	7.881946004458349364e+01	3.148806913237544691e+01	5.268530937542118409e+01	2.074141393552590529e+01	1.259800000000055320e-02	3.722012220018631745e-01	9.785300000000000109e-01	8.695463294388521003e-02	7.881946004458349364e+01	3.779777838948998325e-01	1.313723333466948300e-02	4.220809554922332757e-03	6.844861398466886918e-03	2.218556999999731459e-03
6.890000000000000000e+02	4.808994565302462433e+04	4.390787199274612362e+02	4.408853209246608458e+04	2.059662594610190354e+03	2.081056017199378857e+03	1.380061386495009916e-02	4.802286534127158529e-03	9.818703783430717813e-01	7.260902794173758334e-02	7.798960327276729743e+01	3.098108805207122884e+01	5.219494025518122271e+01	2.041966127743827641e+01	1.296900000000000830e-02	3.755183531867498092e-01	9.788700000000000179e-01	8.706582332592555096e-02	7.798960327276729743e+01	3.762421499154650073e-01	1.355041395694519570e-02	4.699531196777165590e-03	7.037959154886096885e-03	2.229545999999749117e-03
6.900000000000000000e+02	4.816374413646412722e+04	4.450468679061013972e+02	4.423061873690273933e+04	2.081067375903493939e+03	2.103593808169430304e+03	1.377219372000913766e-02	4.672595085478004756e-03	9.828465321717266834e-01	7.376575680130831314e-02	7.720444086066589762e+01	3.323511167988080928e+01	5.173303909892536012e+01	2.190230620292583907e+01	1.293399999999955696e-02	3.774542712622359630e-01	9.792100000000000248e-01	8.717701370796589189e-02	7.720444086066589762e+01	3.745516008602229885e-01	1.353595283810821344e-02	4.576674874563931884e-03	1.091095748971844179e-02	2.223441000000124946e-03
6.910000000000000000e+02	4.823762146242411836e+04	4.510753016334708718e+02	4.432226972179039149e+04	2.061969178957083841e+03	2.085759490828529124e+03	1.314220806083517441e-02	4.214027409919451211e-03	9.838235378603665815e-01	7.494936065996740671e-02	7.713648604922920526e+01	3.308202696339549931e+01	5.173893136136655357e+01	2.182482961653854758e+01	1.233599999999945851e-02	3.787963939875297892e-01	9.795500000000000318e-01	8.728820409000623282e-02	7.713648604922920526e+01	3.728335936336468204e-01	1.292961362970788952e-02	4.130585084094389424e-03	1.070875550145931540e-02	2.190066999999942289e-03
6.920000000000000000e+02	4.831496329402396805e+04	4.571416120770140310e+02	4.441565125430028274e+04	2.014264384768541504e+03	2.039427409956346992e+03	1.359563849171096205e-02	4.285511379308437618e-03	9.848013961025018359e-01	7.615883544405803451e-02	7.706834734963069877e+01	3.139241798640273018e+01	5.174465866052628371e+01	2.075178554581675527e+01	1.275500000000029388e-02	3.801472518403219425e-01	9.798900000000000388e-01	8.739939447204657375e-02	7.706834734963069877e+01	3.710329295040575293e-01	1.338900376754186862e-02	4.205085893224908868e-03	1.051483658473977359e-02	2.177857000000115416e-03
6.930000000000000000e+02	4.838965144986900850e+04	4.626261399248329553e+02	4.451075496722448588e+04	1.965302601360008794e+03	1.992100970774876259e+03	1.480521807560783963e-02	4.781311276202242395e-03	9.857801075921823752e-01	7.739321411533942041e-02	7.700002476187040656e+01	3.082142990834412544e+01	5.175022055446015656e+01	2.040293751683833179e+01	1.388299999999986767e-02	3.814211525336648201e-01	9.802300000000000457e-01	8.751058485408690080e-02	7.700002476187040656e+01	3.692920212101330479e-01	1.459468946749841942e-02	4.698083305089051712e-03	1.048002555394715075e-02	2.155064999999821602e-03
6.940000000000000000e+02	4.845816952298230899e+04	4.673564586244680754e+02	4.460617458188595629e+04	1.973523538919292605e+03	2.001151287472351214e+03	1.431614440955981601e-02	4.891639876279869556e-03	9.867596730240003611e-01	7.865156694971020546e-02	7.689690464018660521e+01	3.150615984117069601e+01	5.173291568601916879e+01	2.086890923784168450e+01	1.341799999999970794e-02	3.826618048162767072e-01	9.805700000000000527e-01	8.762177523612724173e-02	7.689690464018660521e+01	3.676931172828734051e-01	1.412659397654161472e-02	4.814006819997885579e-03	1.041610988442516310e-02	2.101341000000120189e-03
6.950000000000000000e+02	4.852895799482913571e+04	4.720871566520076499e+02	4.470217971346538252e+04	2.088137601961871042e+03	2.115001094534005460e+03	1.325584371280791839e-02	4.729013791536530557e-03	9.877400930930885226e-01	7.993300150336284104e-02	7.676868175163059504e+01	3.338890367409685211e+01	5.169904005819876147e+01	2.211551768154614095e+01	1.241800000000026216e-02	3.840653070498002419e-01	9.809099999999999486e-01	8.773296561816758266e-02	7.676868175163059504e+01	3.660393770461412566e-01	1.309332830291632527e-02	4.660609438121616696e-03	7.362262785202091341e-03	2.083839999999770581e-03
6.960000000000000000e+02	4.860533276958959323e+04	4.772475373406223298e+02	4.483800751928752288e+04	1.931600724420419965e+03	1.961848008887237256e+03	1.373241136767821245e-02	4.569451165637873624e-03	9.887213684951224879e-01	8.123666231471948773e-02	7.596679697391229524e+01	3.216114254094531333e+01	5.122234390383005120e+01	2.134706232821021743e+01	1.285799999999959198e-02	3.858022113681794929e-01	9.812499999999999556e-01	8.784415600020792358e-02	7.596679697391229524e+01	3.641514620474809449e-01	1.357752856018877921e-02	4.507516558488358464e-03	7.963833145443148867e-03	2.073257999999881737e-03
6.970000000000000000e+02	4.867898387594278756e+04	4.821062551331664849e+02	4.496357519276046514e+04	1.741998103612024579e+03	1.776887362642455173e+03	1.418250468485613390e-02	4.560744586479066089e-03	9.892773033544476347e-01	8.050918091382464059e-02	7.518198160111829509e+01	3.051500419544753129e+01	5.075562016070182381e+01	2.030477041234572511e+01	1.327299999999986824e-02	3.874816167568328473e-01	9.815899999999999626e-01	8.790040334220484974e-02	7.518198160111829509e+01	3.622917094356594148e-01	1.403042998944629624e-02	4.496737898388619356e-03	7.904691812054288544e-03	2.120063000000279013e-03
6.980000000000000000e+02	4.875025752904908586e+04	4.864889592369019624e+02	4.509008233861465851e+04	1.860149761927886857e+03	1.893055185656341337e+03	1.413155359924358513e-02	4.569640408288193865e-03	9.897275169617287816e-01	7.929610380717194706e-02	7.439680177346490098e+01	3.115683757108585894e+01	5.028702218049534167e+01	2.075251383357093715e+01	1.321899999999942565e-02	3.891371476908768168e-01	9.819299999999999695e-01	8.794300066551462292e-02	7.439680177346490098e+01	3.604907287772786684e-01	1.398638745459093551e-02	4.502617334775855899e-03	7.682922945026771262e-03	2.098491999999793980e-03
6.990000000000000000e+02	4.882175561983533407e+04	4.905205911610696035e+02	4.522024113457750354e+04	1.928951013296809151e+03	1.961568894883670737e+03	1.418215826386580100e-02	4.788900586088482882e-03	9.901778167420581811e-01	7.810891535781391837e-02	7.360441209538899443e+01	3.362316662537522660e+01	4.981197619852582648e+01	2.239543976403802716e+01	1.326000000000071566e-02	3.907929161135718643e-01	9.822699999999999765e-01	8.798559798882439609e-02	7.360441209538899443e+01	3.586830172097975056e-01	1.404285850640497706e-02	4.717804722472764695e-03	8.356461356521885722e-03	2.013836000000107304e-03
7.000000000000000000e+02	4.889296619277843274e+04	4.942590270903869509e+02	4.533990901280200342e+04	1.615340257697752122e+03	1.655643710522199399e+03	1.334057200883249743e-02	4.854942608576070726e-03	9.906282027088488817e-01	7.694894185623260552e-02	7.280609796699170033e+01	3.064961723618207401e+01	4.933121033001134492e+01	2.048068886795134347e+01	1.246699999999911768e-02	3.924980993233456728e-01	9.826099999999999834e-01	8.802819531213416926e-02	7.280609796699170033e+01	3.568815188785475767e-01	1.321554687221771461e-02	4.784404922771762561e-03	1.820456030703804240e-02	1.956448999999821619e-03
7.010000000000000000e+02	4.896863464673415001e+04	4.981663343415908685e+02	4.539484030381557386e+04	1.581275339629231667e+03	1.623390708043278210e+03	1.248775694927951527e-02	4.356231227269791000e-03	9.908971863344118169e-01	7.580367866983800385e-02	7.317236240095719779e+01	3.028329341645696715e+01	4.961959777000413396e+01	2.026025748632033086e+01	1.166599999999995418e-02	3.939171269509502138e-01	9.827700000000000324e-01	8.807079263544394243e-02	7.317236240095719779e+01	3.552013783111042100e-01	1.237408322466906907e-02	4.288582014514513707e-03	1.834668949949930933e-02	2.016684999999854549e-03
7.020000000000000000e+02	4.904944871447909827e+04	5.023264595360454905e+02	4.544934604993545508e+04	1.570377252116135878e+03	1.613849129871882724e+03	1.276987441024089384e-02	4.217447715980527506e-03	9.911561329327772674e-01	7.468809380975376111e-02	7.353757275947350536e+01	3.037748683632048596e+01	4.990712317246538987e+01	2.034120668353694938e+01	1.192600000000076932e-02	3.952446973152022314e-01	9.829200000000000159e-01	8.811338995875372948e-02	7.353757275947350536e+01	3.541176979231107635e-01	1.265693933849159486e-02	4.146315867930624316e-03	1.846421789916559419e-02	2.113143999999817814e-03
7.030000000000000000e+02	4.912845675688622578e+04	5.060830377572801808e+02	4.550350485619852407e+04	1.587954939572229478e+03	1.631854149105107126e+03	1.307563457847380102e-02	4.281422949626116463e-03	9.914151241116456736e-01	7.360443305129442393e-02	7.389611379437239691e+01	3.093533926636818165e+01	5.018986125863489178e+01	2.072610471744805594e+01	1.220799999999933050e-02	3.965422747817715088e-01	9.830699999999999994e-01	8.815598728206350265e-02	7.389611379437239691e+01	3.530578047383178264e-01	1.296338187845612853e-02	4.206182595446512559e-03	1.848705762182628262e-02	2.079363000000084439e-03
7.040000000000000000e+02	4.920559712113499700e+04	5.093281234190002920e+02	4.555759675229449203e+04	1.636929152320371713e+03	1.680201924932427573e+03	1.274517446818414917e-02	4.335531302120189216e-03	9.916741598776481759e-01	7.255420563310663318e-02	7.425461873374800348e+01	3.194887004743072723e+01	5.047229835709777035e+01	2.141045097131927122e+01	1.189600000000012869e-02	3.978413068513622086e-01	9.832199999999999829e-01	8.819858460537327582e-02	7.425461873374800348e+01	3.520225526555766371e-01	1.263906018323056671e-02	4.260158668528433133e-03	1.832465117565314217e-02	1.994300000000268514e-03
7.050000000000000000e+02	4.928471692794838600e+04	5.122875654371565588e+02	4.561216805029162060e+04	1.740067152172704255e+03	1.781170067058193126e+03	1.339400499321257744e-02	4.908698446041523562e-03	9.919332402374172464e-01	7.153896399306665377e-02	7.461290349084569584e+01	3.339755709485195467e+01	5.075440441467617347e+01	2.238180175778819958e+01	1.249800000000078626e-02	3.991252706063986300e-01	9.833699999999999664e-01	8.824118192868304900e-02	7.461290349084569584e+01	3.509603107827748425e-01	1.328595877267349859e-02	4.827859221739068396e-03	2.052669306449372497e-02	1.919412000000211534e-03
7.060000000000000000e+02	4.935998436006301927e+04	5.149861304435596594e+02	4.566088510358695930e+04	1.796165064650946988e+03	1.836675716943445423e+03	1.439261952434549643e-02	5.157022278104852336e-03	9.922024533743920571e-01	7.056101687801823175e-02	7.510383144773020092e+01	3.512730367457223224e+01	5.112433073154727481e+01	2.353834701958575337e+01	1.343199999999988847e-02	3.987175590940593706e-01	9.835300000000000153e-01	8.828377925199282217e-02	7.510383144773020092e+01	3.500735603026263187e-01	1.428039240253977694e-02	5.069342056935959538e-03	2.150191842990973115e-02	1.859989999999858354e-03
